airport,date,total_flights,delayed_flights,avg_delay
ORD,2023-02-13,78,49,91.28571428571429
ORD,2023-02-14,73,43,96.69767441860465
ORD,2023-02-15,79,48,101.66666666666667
ORD,2023-02-16,89,48,107.89583333333333
ORD,2023-02-17,91,61,91.14754098360656
ORD,2023-02-18,76,52,91.65384615384616
ORD,2023-02-19,61,33,102.27272727272727
ORD,2023-02-20,70,47,83.40425531914893
ORD,2023-02-21,81,46,94.93478260869566
ORD,2023-02-22,87,51,103.86274509803921
ORD,2023-02-23,78,40,86.15
ORD,2023-02-24,79,48,93.875
ORD,2023-02-25,88,56,85.41071428571429
ORD,2023-02-26,78,45,91.17777777777778
ORD,2023-02-27,96,57,110.66666666666667
ORD,2023-02-28,75,44,84.29545454545455
ORD,2023-03-01,56,36,94.27777777777777
ORD,2023-03-02,90,52,83.11538461538461
ORD,2023-03-03,77,48,103.91666666666667
ORD,2023-03-04,79,50,97.28
ORD,2023-03-05,85,52,101.03846153846153
ORD,2023-03-06,73,47,89.8936170212766
ORD,2023-03-07,80,42,90.5952380952381
ORD,2023-03-08,84,56,97.60714285714286
ORD,2023-03-09,89,51,92.05882352941177
ORD,2023-03-10,86,53,82.71698113207547
ORD,2023-03-11,65,39,89.17948717948718
ORD,2023-03-12,79,48,76.125
ORD,2023-03-13,92,53,97.0754716981132
ORD,2023-03-14,72,43,91.76744186046511
ORD,2023-03-15,82,44,103.52272727272727
ORD,2023-03-16,82,48,97.125
ORD,2023-03-17,80,48,87.20833333333333
ORD,2023-03-18,86,60,88.71666666666667
ORD,2023-03-19,71,41,84.21951219512195
ORD,2023-03-20,93,58,87.56896551724138
ORD,2023-03-21,89,54,94.94444444444444
ORD,2023-03-22,77,40,88.85
ORD,2023-03-23,77,41,94.21951219512195
ORD,2023-03-24,74,46,100.71739130434783
ORD,2023-03-25,79,41,83.17073170731707
ORD,2023-03-26,82,45,87.42222222222222
ORD,2023-03-27,80,50,91.88
ORD,2023-03-28,88,66,89.77272727272727
ORD,2023-03-29,93,55,88.12727272727273
ORD,2023-03-30,73,44,85.6590909090909
ORD,2023-03-31,90,56,82.82142857142857
ORD,2023-04-01,80,49,103.75510204081633
ORD,2023-04-02,95,62,102.30645161290323
ORD,2023-04-03,81,51,104.45098039215686
ORD,2023-04-04,93,57,96.0701754385965
ORD,2023-04-05,85,49,88.10204081632654
ORD,2023-04-06,66,44,103.04545454545455
ORD,2023-04-07,69,43,88.0
ORD,2023-04-08,70,36,93.91666666666667
ORD,2023-04-09,83,50,87.38
ORD,2023-04-10,95,56,94.10714285714286
ORD,2023-04-11,74,49,98.22448979591837
ORD,2023-04-12,67,36,103.61111111111111
ORD,2023-04-13,80,48,89.29166666666667
ORD,2023-04-14,88,56,102.25
ORD,2023-04-15,89,53,96.0377358490566
ORD,2023-04-16,80,48,101.25
ORD,2023-04-17,87,46,79.80434782608695
ORD,2023-04-18,84,46,96.58695652173913
ORD,2023-04-19,76,42,100.33333333333333
ORD,2023-04-20,83,54,97.4074074074074
ORD,2023-04-21,73,42,95.66666666666667
ORD,2023-04-22,90,51,97.74509803921569
ORD,2023-04-23,65,34,106.91176470588235
ORD,2023-04-24,67,43,90.53488372093024
ORD,2023-04-25,82,49,95.34693877551021
ORD,2023-04-26,81,48,91.125
ORD,2023-04-27,77,43,97.51162790697674
ORD,2023-04-28,82,44,92.77272727272727
ORD,2023-04-29,68,38,103.34210526315789
ORD,2023-04-30,69,38,96.34210526315789
ORD,2023-05-01,75,43,87.86046511627907
ORD,2023-05-02,58,38,91.3157894736842
ORD,2023-05-03,95,68,84.47058823529412
ORD,2023-05-04,81,50,90.98
ORD,2023-05-05,65,41,97.70731707317073
ORD,2023-05-06,79,41,92.63414634146342
ORD,2023-05-07,90,54,103.27777777777777
ORD,2023-05-08,72,45,84.84444444444445
ORD,2023-05-09,75,44,89.88636363636364
ORD,2023-05-10,84,45,97.93333333333334
ORD,2023-05-11,73,42,93.14285714285714
ORD,2023-05-12,57,36,99.0
ORD,2023-05-13,89,56,89.92857142857143
ORD,2023-05-14,85,54,90.61111111111111
ORD,2023-05-15,86,61,87.85245901639344
ORD,2023-05-16,88,52,84.90384615384616
ORD,2023-05-17,77,49,83.95918367346938
ORD,2023-05-18,98,62,97.2741935483871
ORD,2023-05-19,88,48,88.54166666666667
ORD,2023-05-20,85,55,93.83636363636364
ORD,2023-05-21,87,54,87.38888888888889
ORD,2023-05-22,78,49,95.53061224489795
ORD,2023-05-23,91,55,89.89090909090909
ORD,2023-05-24,91,58,98.10344827586206
ORD,2023-05-25,80,44,92.63636363636364
ORD,2023-05-26,99,52,82.40384615384616
ORD,2023-05-27,79,48,88.8125
ORD,2023-05-28,82,50,97.28
ORD,2023-05-29,89,57,86.42105263157895
ORD,2023-05-30,94,59,89.49152542372882
ORD,2023-05-31,82,54,85.53703703703704
ORD,2023-06-01,80,52,86.48076923076923
ORD,2023-06-02,91,49,79.18367346938776
ORD,2023-06-03,77,57,89.33333333333333
ORD,2023-06-04,82,56,108.0
ORD,2023-06-05,87,54,88.37037037037037
ORD,2023-06-06,77,48,94.4375
ORD,2023-06-07,78,47,95.57446808510639
ORD,2023-06-08,75,47,86.42553191489361
ORD,2023-06-09,70,50,94.8
ORD,2023-06-10,95,55,105.6
ORD,2023-06-11,78,50,96.04
ORD,2023-06-12,90,53,100.33962264150944
ORD,2023-06-13,68,43,105.88372093023256
ORD,2023-06-14,98,55,87.78181818181818
ORD,2023-06-15,91,49,98.08163265306122
ORD,2023-06-16,77,47,90.95744680851064
ORD,2023-06-17,98,59,94.01694915254237
ORD,2023-06-18,83,56,95.66071428571429
ORD,2023-06-19,84,49,105.22448979591837
ORD,2023-06-20,80,55,95.72727272727273
ORD,2023-06-21,83,57,82.40350877192982
ORD,2023-06-22,80,57,99.87719298245614
ORD,2023-06-23,74,45,102.42222222222222
ORD,2023-06-24,99,63,104.03174603174604
ORD,2023-06-25,78,42,102.54761904761905
ORD,2023-06-26,82,47,96.97872340425532
ORD,2023-06-27,94,54,99.0
ORD,2023-06-28,81,54,67.9074074074074
ORD,2023-06-29,79,43,94.23255813953489
ORD,2023-06-30,85,51,95.66666666666667
ORD,2023-07-01,81,45,102.62222222222222
ORD,2023-07-02,71,39,96.51282051282051
ORD,2023-07-03,76,50,96.74
ORD,2023-07-04,77,48,91.875
ORD,2023-07-05,85,52,107.32692307692308
ORD,2023-07-06,87,59,83.16949152542372
ORD,2023-07-07,80,46,105.02173913043478
ORD,2023-07-08,71,45,93.97777777777777
ORD,2023-07-09,80,53,99.13207547169812
ORD,2023-07-10,76,38,94.94736842105263
ORD,2023-07-11,84,48,100.1875
ORD,2023-07-12,68,34,100.29411764705883
ORD,2023-07-13,76,50,81.66
ORD,2023-07-14,74,46,93.43478260869566
ORD,2023-07-15,84,56,95.625
ORD,2023-07-16,87,54,100.35185185185185
ORD,2023-07-17,87,54,91.24074074074075
ORD,2023-07-18,68,38,96.8157894736842
ORD,2023-07-19,93,58,89.37931034482759
ORD,2023-07-20,74,42,99.83333333333333
ORD,2023-07-21,75,49,105.71428571428571
ORD,2023-07-22,72,44,96.8409090909091
ORD,2023-07-23,90,52,95.15384615384616
ORD,2023-07-24,85,50,88.24
ORD,2023-07-25,66,40,89.725
ORD,2023-07-26,76,51,89.86274509803921
ORD,2023-07-27,74,52,103.92307692307692
ORD,2023-07-28,79,44,92.29545454545455
ORD,2023-07-29,85,51,99.70588235294117
ORD,2023-07-30,80,51,92.84313725490196
ORD,2023-07-31,78,51,100.11764705882354
ORD,2023-08-01,82,49,92.26530612244898
ORD,2023-08-02,72,43,106.5813953488372
ORD,2023-08-03,68,31,94.83870967741936
ORD,2023-08-04,83,55,94.03636363636363
ORD,2023-08-05,78,49,94.0204081632653
ORD,2023-08-06,67,45,85.66666666666667
ORD,2023-08-07,60,36,92.75
ORD,2023-08-08,91,55,104.30909090909091
ORD,2023-08-09,78,37,99.72972972972973
ORD,2023-08-10,75,51,95.03921568627452
ORD,2023-08-11,84,53,87.60377358490567
ORD,2023-08-12,107,65,96.49230769230769
ORD,2023-08-13,77,51,103.15686274509804
ORD,2023-08-14,88,54,101.74074074074075
ORD,2023-08-15,86,50,93.02
ORD,2023-08-16,72,48,93.16666666666667
ORD,2023-08-17,85,60,93.98333333333333
ORD,2023-08-18,87,60,91.35
ORD,2023-08-19,83,51,93.29411764705883
ORD,2023-08-20,78,51,91.19607843137256
ORD,2023-08-21,83,51,90.54901960784314
ORD,2023-08-22,76,45,96.75555555555556
ORD,2023-08-23,75,48,93.72916666666667
ORD,2023-08-24,71,40,101.05
ORD,2023-08-25,63,38,111.34210526315789
ORD,2023-08-26,81,52,99.34615384615384
ORD,2023-08-27,78,47,100.12765957446808
ORD,2023-08-28,88,61,94.50819672131148
ORD,2023-08-29,90,58,98.77586206896552
ORD,2023-08-30,75,45,97.31111111111112
ORD,2023-08-31,82,53,87.41509433962264
ORD,2023-09-01,89,52,98.40384615384616
ORD,2023-09-02,80,48,85.54166666666667
ORD,2023-09-03,80,53,87.71698113207547
ORD,2023-09-04,81,51,86.23529411764706
ORD,2023-09-05,63,36,84.47222222222223
ORD,2023-09-06,82,52,95.63461538461539
ORD,2023-09-07,81,51,95.58823529411765
ORD,2023-09-08,70,43,100.4186046511628
ORD,2023-09-09,78,49,92.63265306122449
ORD,2023-09-10,69,47,99.97872340425532
ORD,2023-09-11,76,39,85.84615384615384
ORD,2023-09-12,93,48,100.66666666666667
ORD,2023-09-13,79,54,94.5
ORD,2023-09-14,70,41,93.4390243902439
ORD,2023-09-15,86,54,92.4074074074074
ORD,2023-09-16,86,46,91.97826086956522
ORD,2023-09-17,78,43,105.65116279069767
ORD,2023-09-18,87,58,105.58620689655173
ORD,2023-09-19,93,60,96.93333333333334
ORD,2023-09-20,84,51,112.3529411764706
ORD,2023-09-21,81,44,81.56818181818181
ORD,2023-09-22,72,43,91.3953488372093
ORD,2023-09-23,77,50,90.04
ORD,2023-09-24,67,37,98.8108108108108
ORD,2023-09-25,74,45,91.06666666666666
ORD,2023-09-26,95,54,90.53703703703704
ORD,2023-09-27,61,39,95.53846153846153
ORD,2023-09-28,76,50,108.54
ORD,2023-09-29,81,41,107.92682926829268
ORD,2023-09-30,91,60,99.0
ORD,2023-10-01,90,55,105.78181818181818
ORD,2023-10-02,91,65,92.70769230769231
ORD,2023-10-03,97,65,99.03076923076924
ORD,2023-10-04,70,49,99.89795918367346
ORD,2023-10-05,62,35,90.97142857142858
ORD,2023-10-06,91,51,89.90196078431373
ORD,2023-10-07,76,52,90.84615384615384
ORD,2023-10-08,91,53,105.0377358490566
ORD,2023-10-09,79,48,95.9375
ORD,2023-10-10,84,44,96.52272727272727
ORD,2023-10-11,87,52,101.63461538461539
ORD,2023-10-12,74,45,91.08888888888889
ORD,2023-10-13,75,41,91.34146341463415
ORD,2023-10-14,74,47,84.23404255319149
ORD,2023-10-15,85,55,97.03636363636363
ORD,2023-10-16,95,68,98.66176470588235
ORD,2023-10-17,86,56,88.96428571428571
ORD,2023-10-18,85,49,89.77551020408163
ORD,2023-10-19,88,53,96.33962264150944
ORD,2023-10-20,86,55,90.92727272727272
ORD,2023-10-21,94,57,86.54385964912281
ORD,2023-10-22,65,34,96.08823529411765
ORD,2023-10-23,73,42,101.0
ORD,2023-10-24,81,49,97.93877551020408
ORD,2023-10-25,99,63,92.68253968253968
ORD,2023-10-26,67,35,86.22857142857143
ORD,2023-10-27,68,35,102.4
ORD,2023-10-28,81,50,104.4
ORD,2023-10-29,83,53,92.73584905660377
ORD,2023-10-30,78,49,105.51020408163265
ORD,2023-10-31,94,47,111.25531914893617
ORD,2023-11-01,72,31,96.19354838709677
ORD,2023-11-02,89,60,83.73333333333333
ORD,2023-11-03,88,52,91.23076923076923
ORD,2023-11-04,81,56,97.0
ORD,2023-11-05,86,54,79.0
ORD,2023-11-06,89,53,95.88679245283019
ORD,2023-11-07,84,52,104.0576923076923
ORD,2023-11-08,79,47,95.74468085106383
ORD,2023-11-09,79,50,90.52
ORD,2023-11-10,73,48,84.79166666666667
ORD,2023-11-11,89,58,100.63793103448276
ORD,2023-11-12,73,49,95.42857142857143
ORD,2023-11-13,52,32,85.53125
ORD,2023-11-14,73,34,92.41176470588235
ORD,2023-11-15,75,41,81.8780487804878
ORD,2023-11-16,76,48,92.22916666666667
ORD,2023-11-17,80,39,79.92307692307692
ORD,2023-11-18,89,52,105.84615384615384
ORD,2023-11-19,90,46,87.1304347826087
ORD,2023-11-20,76,55,101.25454545454545
ORD,2023-11-21,77,43,98.69767441860465
ORD,2023-11-22,77,42,77.21428571428571
ORD,2023-11-23,70,43,102.90697674418605
ORD,2023-11-24,76,55,86.6
ORD,2023-11-25,75,40,95.2
ORD,2023-11-26,85,53,102.39622641509433
ORD,2023-11-27,82,53,95.9622641509434
ORD,2023-11-28,86,55,95.8
ORD,2023-11-29,78,49,100.93877551020408
ORD,2023-11-30,90,53,108.9622641509434
ORD,2023-12-01,85,60,104.16666666666667
ORD,2023-12-02,73,41,94.73170731707317
ORD,2023-12-03,75,45,92.42222222222222
ORD,2023-12-04,93,57,96.56140350877193
ORD,2023-12-05,59,37,86.72972972972973
ORD,2023-12-06,70,37,104.10810810810811
ORD,2023-12-07,93,55,82.98181818181818
ORD,2023-12-08,66,42,95.9047619047619
ORD,2023-12-09,75,49,92.12244897959184
ORD,2023-12-10,86,53,90.33962264150944
ORD,2023-12-11,92,67,98.58208955223881
ORD,2023-12-12,86,47,89.2127659574468
ORD,2023-12-13,84,50,107.24
ORD,2023-12-14,79,43,90.09302325581395
ORD,2023-12-15,91,57,103.49122807017544
ORD,2023-12-16,82,46,89.02173913043478
ORD,2023-12-17,97,57,102.89473684210526
ORD,2023-12-18,89,51,89.82352941176471
ORD,2023-12-19,78,44,86.97727272727273
ORD,2023-12-20,71,42,92.83333333333333
ORD,2023-12-21,81,47,83.61702127659575
ORD,2023-12-22,87,53,91.11320754716981
ORD,2023-12-23,86,49,100.83673469387755
ORD,2023-12-24,82,51,90.25490196078431
ORD,2023-12-25,79,48,85.10416666666667
ORD,2023-12-26,83,48,83.85416666666667
ORD,2023-12-27,76,47,102.51063829787235
ORD,2023-12-28,89,51,111.13725490196079
ORD,2023-12-29,75,45,102.71111111111111
ORD,2023-12-30,72,46,98.8695652173913
ORD,2023-12-31,84,52,104.75
SEA,2023-01-01,69,41,99.04878048780488
SEA,2023-01-02,94,54,93.9074074074074
SEA,2023-01-03,74,42,95.95238095238095
SEA,2023-01-04,87,54,82.14814814814815
SEA,2023-01-05,87,53,95.88679245283019
SEA,2023-01-06,79,52,80.26923076923077
SEA,2023-01-07,88,52,81.38461538461539
SEA,2023-01-08,69,47,96.65957446808511
SEA,2023-01-09,85,50,93.2
SEA,2023-01-10,93,53,92.79245283018868
SEA,2023-01-11,87,42,84.45238095238095
SEA,2023-01-12,82,50,102.82
SEA,2023-01-13,90,55,99.23636363636363
SEA,2023-01-14,75,41,99.3170731707317
SEA,2023-01-15,69,36,90.52777777777777
SEA,2023-01-16,87,57,86.01754385964912
SEA,2023-01-17,99,61,102.36065573770492
SEA,2023-01-18,74,42,101.38095238095238
SEA,2023-01-19,81,46,95.69565217391305
SEA,2023-01-20,90,52,99.07692307692308
SEA,2023-01-21,81,49,96.6938775510204
SEA,2023-01-22,84,57,98.75438596491227
SEA,2023-01-23,78,42,101.69047619047619
SEA,2023-01-24,84,51,83.25490196078431
SEA,2023-01-25,78,54,99.0925925925926
SEA,2023-01-26,98,66,102.92424242424242
SEA,2023-01-27,79,45,94.88888888888889
SEA,2023-01-28,82,48,102.60416666666667
SEA,2023-01-29,92,59,98.28813559322033
SEA,2023-01-30,99,58,85.96551724137932
SEA,2023-01-31,83,53,98.98113207547169
SEA,2023-02-01,81,46,87.91304347826087
SEA,2023-02-02,83,45,104.86666666666666
SEA,2023-02-03,90,50,99.92
SEA,2023-02-04,81,52,91.48076923076923
SEA,2023-02-05,86,53,86.88679245283019
SEA,2023-02-06,103,57,95.75438596491227
SEA,2023-02-07,92,59,87.64406779661017
SEA,2023-02-08,77,39,110.1025641025641
SEA,2023-02-09,75,53,95.86792452830188
SEA,2023-02-10,86,46,95.80434782608695
SEA,2023-02-11,79,47,89.38297872340425
SEA,2023-02-12,80,50,105.94
SEA,2023-02-13,89,51,98.13725490196079
SEA,2023-02-14,90,51,81.90196078431373
SEA,2023-02-15,74,43,97.11627906976744
SEA,2023-02-16,76,49,80.6734693877551
SEA,2023-02-17,77,51,95.31372549019608
SEA,2023-02-18,86,62,87.83870967741936
SEA,2023-02-19,87,61,100.60655737704919
SEA,2023-02-20,76,41,88.95121951219512
SEA,2023-02-21,81,52,98.61538461538461
SEA,2023-02-22,73,53,108.9245283018868
SEA,2023-02-23,79,48,103.58333333333333
SEA,2023-02-24,75,47,94.38297872340425
SEA,2023-02-25,71,44,101.47727272727273
SEA,2023-02-26,97,50,98.46
SEA,2023-02-27,92,57,84.57894736842105
SEA,2023-02-28,84,54,94.31481481481481
SEA,2023-03-01,72,51,88.41176470588235
SEA,2023-03-02,83,45,98.91111111111111
SEA,2023-03-03,84,53,80.86792452830188
SEA,2023-03-04,67,42,100.0
SEA,2023-03-05,94,53,91.32075471698113
SEA,2023-03-06,63,31,97.03225806451613
SEA,2023-03-07,87,54,86.81481481481481
SEA,2023-03-08,84,49,85.91836734693878
SEA,2023-03-09,89,56,89.48214285714286
SEA,2023-03-10,79,45,95.95555555555555
SEA,2023-03-11,97,59,92.96610169491525
SEA,2023-03-12,89,53,91.77358490566037
SEA,2023-03-13,70,35,104.08571428571429
SEA,2023-03-14,96,55,95.69090909090909
SEA,2023-03-15,77,41,90.02439024390245
SEA,2023-03-16,75,46,98.3913043478261
SEA,2023-03-17,73,36,95.19444444444444
SEA,2023-03-18,77,49,88.95918367346938
SEA,2023-03-19,93,53,84.24528301886792
SEA,2023-03-20,82,50,108.42
SEA,2023-03-21,82,46,93.41304347826087
SEA,2023-03-22,95,58,97.72413793103448
SEA,2023-03-23,75,42,81.14285714285714
SEA,2023-03-24,89,53,90.30188679245283
SEA,2023-03-25,81,54,95.11111111111111
SEA,2023-03-26,88,55,99.96363636363637
SEA,2023-03-27,86,48,97.33333333333333
SEA,2023-03-28,79,49,98.63265306122449
SEA,2023-03-29,71,40,87.55
SEA,2023-03-30,70,37,84.45945945945945
SEA,2023-03-31,86,50,93.64
SEA,2023-04-01,60,41,88.82926829268293
SEA,2023-04-02,75,54,85.53703703703704
SEA,2023-04-03,76,49,107.0204081632653
SEA,2023-04-04,84,51,103.19607843137256
SEA,2023-04-05,73,46,89.23913043478261
SEA,2023-04-06,62,34,100.6470588235294
SEA,2023-04-07,84,47,95.34042553191489
SEA,2023-04-08,95,57,94.2280701754386
SEA,2023-04-09,75,50,91.62
SEA,2023-04-10,80,51,101.05882352941177
SEA,2023-04-11,93,59,87.42372881355932
SEA,2023-04-12,75,46,115.26086956521739
SEA,2023-04-13,81,52,90.11538461538461
SEA,2023-04-14,90,46,85.47826086956522
SEA,2023-04-15,84,53,89.13207547169812
SEA,2023-04-16,71,41,95.63414634146342
SEA,2023-04-17,77,46,94.80434782608695
SEA,2023-04-18,88,53,88.39622641509433
SEA,2023-04-19,86,51,93.96078431372548
SEA,2023-04-20,71,43,97.83720930232558
SEA,2023-04-21,74,50,93.48
SEA,2023-04-22,69,39,86.64102564102564
SEA,2023-04-23,87,49,106.0
SEA,2023-04-24,72,42,94.95238095238095
SEA,2023-04-25,91,57,98.3157894736842
SEA,2023-04-26,78,50,86.98
SEA,2023-04-27,101,61,90.44262295081967
SEA,2023-04-28,86,43,97.67441860465117
SEA,2023-04-29,77,45,98.46666666666667
SEA,2023-04-30,88,47,99.46808510638297
SEA,2023-05-01,90,62,101.61290322580645
SEA,2023-05-02,80,52,93.15384615384616
SEA,2023-05-03,70,47,90.40425531914893
SEA,2023-05-04,79,49,99.51020408163265
SEA,2023-05-05,76,51,100.31372549019608
SEA,2023-05-06,72,41,98.60975609756098
SEA,2023-05-07,99,60,101.55
SEA,2023-05-08,89,52,90.73076923076923
SEA,2023-05-09,69,47,107.17021276595744
SEA,2023-05-10,86,57,94.78947368421052
SEA,2023-05-11,89,56,92.82142857142857
SEA,2023-05-12,85,44,88.0909090909091
SEA,2023-05-13,66,38,82.44736842105263
SEA,2023-05-14,81,48,95.95833333333333
SEA,2023-05-15,73,46,105.56521739130434
SEA,2023-05-16,87,49,94.73469387755102
SEA,2023-05-17,75,45,85.66666666666667
SEA,2023-05-18,86,49,100.75510204081633
SEA,2023-05-19,65,37,98.35135135135135
SEA,2023-05-20,84,54,90.77777777777777
SEA,2023-05-21,89,53,94.05660377358491
SEA,2023-05-22,70,39,103.0
SEA,2023-05-23,73,43,84.51162790697674
SEA,2023-05-24,88,57,83.19298245614036
SEA,2023-05-25,73,41,97.53658536585365
SEA,2023-05-26,75,41,99.58536585365853
SEA,2023-05-27,83,53,82.18867924528301
SEA,2023-05-28,79,41,101.97560975609755
SEA,2023-05-29,71,47,95.82978723404256
SEA,2023-05-30,85,45,103.28888888888889
SEA,2023-05-31,88,56,88.76785714285714
SEA,2023-06-01,69,42,111.5952380952381
SEA,2023-06-02,84,52,99.65384615384616
SEA,2023-06-03,96,64,103.09375
SEA,2023-06-04,61,32,98.09375
SEA,2023-06-05,97,62,90.38709677419355
SEA,2023-06-06,86,40,92.375
SEA,2023-06-07,84,48,90.27083333333333
SEA,2023-06-08,93,55,75.43636363636364
SEA,2023-06-09,88,56,105.03571428571429
SEA,2023-06-10,77,49,91.04081632653062
SEA,2023-06-11,80,50,90.72
SEA,2023-06-12,97,64,91.09375
SEA,2023-06-13,75,41,89.36585365853658
SEA,2023-06-14,79,43,86.18604651162791
SEA,2023-06-15,92,53,84.37735849056604
SEA,2023-06-16,79,50,92.06
SEA,2023-06-17,68,41,91.36585365853658
SEA,2023-06-18,101,55,98.52727272727273
SEA,2023-06-19,90,48,95.25
SEA,2023-06-20,91,55,92.2909090909091
SEA,2023-06-21,72,42,78.88095238095238
SEA,2023-06-22,64,35,98.28571428571429
SEA,2023-06-23,84,53,80.9245283018868
SEA,2023-06-24,87,42,82.5
SEA,2023-06-25,75,44,79.45454545454545
SEA,2023-06-26,98,62,97.66129032258064
SEA,2023-06-27,98,56,95.94642857142857
SEA,2023-06-28,79,44,91.36363636363636
SEA,2023-06-29,67,41,101.07317073170732
SEA,2023-06-30,75,46,95.32608695652173
SEA,2023-07-01,79,50,93.52
SEA,2023-07-02,81,47,97.80851063829788
SEA,2023-07-03,76,38,106.02631578947368
SEA,2023-07-04,80,56,93.69642857142857
SEA,2023-07-05,89,58,94.27586206896552
SEA,2023-07-06,87,57,87.47368421052632
SEA,2023-07-07,66,44,99.75
SEA,2023-07-08,75,43,97.62790697674419
SEA,2023-07-09,76,43,99.32558139534883
SEA,2023-07-10,79,44,81.79545454545455
SEA,2023-07-11,76,46,102.82608695652173
SEA,2023-07-12,85,45,89.93333333333334
SEA,2023-07-13,86,52,86.42307692307692
SEA,2023-07-14,93,51,83.88235294117646
SEA,2023-07-15,84,47,105.23404255319149
SEA,2023-07-16,87,55,97.94545454545455
SEA,2023-07-17,83,45,93.55555555555556
SEA,2023-07-18,83,44,98.45454545454545
SEA,2023-07-19,91,63,95.80952380952381
SEA,2023-07-20,90,45,86.97777777777777
SEA,2023-07-21,77,50,81.54
SEA,2023-07-22,96,62,92.16129032258064
SEA,2023-07-23,78,45,82.31111111111112
SEA,2023-07-24,79,53,97.98113207547169
SEA,2023-07-25,77,45,90.35555555555555
SEA,2023-07-26,84,47,91.76595744680851
SEA,2023-07-27,90,59,104.20338983050847
SEA,2023-07-28,73,52,89.98076923076923
SEA,2023-07-29,77,50,90.9
SEA,2023-07-30,78,50,110.06
SEA,2023-07-31,85,60,91.56666666666666
SEA,2023-08-01,81,54,89.85185185185185
SEA,2023-08-02,86,51,104.23529411764706
SEA,2023-08-03,99,61,111.29508196721312
SEA,2023-08-04,75,47,104.72340425531915
SEA,2023-08-05,85,43,92.62790697674419
SEA,2023-08-06,80,40,81.175
SEA,2023-08-07,81,48,96.20833333333333
SEA,2023-08-08,80,49,93.83673469387755
SEA,2023-08-09,97,55,104.4
SEA,2023-08-10,79,47,96.14893617021276
SEA,2023-08-11,93,53,88.05660377358491
SEA,2023-08-12,82,54,96.14814814814815
SEA,2023-08-13,79,46,102.54347826086956
SEA,2023-08-14,82,52,95.42307692307692
SEA,2023-08-15,84,54,103.55555555555556
SEA,2023-08-16,88,52,100.40384615384616
SEA,2023-08-17,79,46,89.08695652173913
SEA,2023-08-18,68,35,98.94285714285714
SEA,2023-08-19,80,47,96.8936170212766
SEA,2023-08-20,74,51,82.05882352941177
SEA,2023-08-21,70,38,101.55263157894737
SEA,2023-08-22,75,49,82.18367346938776
SEA,2023-08-23,61,30,102.96666666666667
SEA,2023-08-24,80,51,83.47058823529412
SEA,2023-08-25,78,51,99.96078431372548
SEA,2023-08-26,72,45,106.28888888888889
SEA,2023-08-27,86,45,98.97777777777777
SEA,2023-08-28,69,39,93.76923076923077
SEA,2023-08-29,70,46,92.43478260869566
SEA,2023-08-30,89,58,97.1896551724138
SEA,2023-08-31,92,49,93.63265306122449
SEA,2023-09-01,85,52,90.65384615384616
SEA,2023-09-02,86,46,92.8913043478261
SEA,2023-09-03,75,47,99.17021276595744
SEA,2023-09-04,85,45,99.06666666666666
SEA,2023-09-05,80,50,87.9
SEA,2023-09-06,77,41,92.7560975609756
SEA,2023-09-07,96,58,95.24137931034483
SEA,2023-09-08,74,39,105.66666666666667
SEA,2023-09-09,90,48,100.20833333333333
SEA,2023-09-10,79,48,109.04166666666667
SEA,2023-09-11,66,33,112.57575757575758
SEA,2023-09-12,89,53,93.35849056603773
SEA,2023-09-13,78,41,92.48780487804878
SEA,2023-09-14,86,49,90.04081632653062
SEA,2023-09-15,82,40,91.875
SEA,2023-09-16,81,50,93.3
SEA,2023-09-17,92,53,90.11320754716981
SEA,2023-09-18,97,56,98.17857142857143
SEA,2023-09-19,87,48,92.47916666666667
SEA,2023-09-20,75,44,95.5
SEA,2023-09-21,73,46,90.56521739130434
SEA,2023-09-22,78,47,87.25531914893617
SEA,2023-09-23,81,52,87.61538461538461
SEA,2023-09-24,74,51,100.07843137254902
SEA,2023-09-25,70,40,91.225
SEA,2023-09-26,87,46,108.45652173913044
SEA,2023-09-27,77,43,88.09302325581395
SEA,2023-09-28,71,46,97.56521739130434
SEA,2023-09-29,79,48,97.95833333333333
SEA,2023-09-30,83,50,100.24
SEA,2023-10-01,88,43,90.72093023255815
SEA,2023-10-02,95,46,90.23913043478261
SEA,2023-10-03,101,55,90.34545454545454
SEA,2023-10-04,71,38,96.71052631578948
SEA,2023-10-05,91,57,101.14035087719299
SEA,2023-10-06,81,51,96.86274509803921
SEA,2023-10-07,95,58,92.6896551724138
SEA,2023-10-08,88,49,99.0204081632653
SEA,2023-10-09,73,44,103.88636363636364
SEA,2023-10-10,80,47,92.87234042553192
SEA,2023-10-11,83,47,89.31914893617021
SEA,2023-10-12,87,58,92.51724137931035
SEA,2023-10-13,81,53,107.30188679245283
SEA,2023-10-14,74,42,93.16666666666667
SEA,2023-10-15,82,56,83.875
SEA,2023-10-16,91,59,86.0677966101695
SEA,2023-10-17,84,53,99.75471698113208
SEA,2023-10-18,66,43,94.67441860465117
SEA,2023-10-19,84,46,90.02173913043478
SEA,2023-10-20,83,53,82.33962264150944
SEA,2023-10-21,75,49,95.87755102040816
SEA,2023-10-22,83,45,97.33333333333333
SEA,2023-10-23,93,59,96.28813559322033
SEA,2023-10-24,75,50,101.62
SEA,2023-10-25,81,42,101.66666666666667
SEA,2023-10-26,73,44,85.56818181818181
SEA,2023-10-27,89,60,96.7
